,angry,sad,disgust,contempt,fear,neutral,surprise,happy,reason
MSP-PODCAST_3233_0831.wav,0.6,0,0,0.4,0,0,0,0,"Frustration is closely related to anger, increasing angry and contempt."
MSP-PODCAST_3233_0843.wav,0.7,0,0,0,0,0.3,0,0,"Increased concern significantly, reducing neutrality."
MSP-PODCAST_3233_0907.wav,0,0.3,0,0.2,0,0.5,0,0,"Increased sadness due to disappointment, maintaining high neutrality."
MSP-PODCAST_3233_0942.wav,0.2,0,0,0,0.3,0.5,0,0,"Increased fear due to concern, maintaining neutrality."
MSP-PODCAST_3233_1021.wav,0.4,0.3,0,0,0,0,0,0.3,"Increased anger and sadness due to annoyance, reducing happiness."
MSP-PODCAST_3233_1160.wav,0,0,0,0.6,0,0.4,0,0,"Increased contempt due to repeated concern, reducing neutrality."
MSP-PODCAST_3233_1613.wav,0.2,0.4,0,0,0,0,0,0.4,"Increased sadness due to disappointment and concern, adding happiness."
MSP-PODCAST_3233_2004.wav,0.25,0,0.25,0.25,0,0,0,0.25,Balanced distribution reflects the mixed emotions of disappointment.
MSP-PODCAST_3234_0005.wav,0,0,0,0,0.2,0.2,0,0.6,"Curiosity can invoke a bit of fear, maintaining high happiness."
MSP-PODCAST_3234_0015.wav,0.4,0,0,0,0,0.6,0,0,"Increased annoyance significantly, enhancing neutrality."
MSP-PODCAST_3234_0022.wav,0.3,0.2,0,0.2,0,0.3,0,0,Balanced adjustment to reflect concern and annoyance.
MSP-PODCAST_3235_0301.wav,0.3,0.2,0,0.2,0,0.3,0,0,"Increased annoyance and sadness, maintaining balance with neutrality."
MSP-PODCAST_3235_0376.wav,0,0,0,0,0,0.1,0,0.9,"Gratefulness is primarily associated with happiness, slight increase in neutrality."
MSP-PODCAST_3235_0519.wav,0,0.3,0.2,0.2,0,0.3,0,0,"Increased sadness and disgust due to concern, maintaining neutrality."
MSP-PODCAST_3236_0017.wav,0.2,0,0,0,0,0.5,0,0.3,"Increased happiness due to lack of negative emotions, maintaining concern."
MSP-PODCAST_3236_0098.wav,0.3,0.2,0,0,0,0.5,0,0,"Increased concern and sadness, maintaining high neutrality."
MSP-PODCAST_3236_0134.wav,0.2,0,0,0.4,0,0.4,0,0,"Increased contempt due to disappointment, maintaining neutrality."
MSP-PODCAST_3236_0141.wav,0,0.8,0,0,0,0.2,0,0,"Significantly increased sadness due to concern, reducing neutrality."
MSP-PODCAST_3236_0153.wav,0.2,0.3,0,0,0,0.5,0,0,"Increased concern and sadness, maintaining neutrality."
MSP-PODCAST_3236_0178.wav,0.6,0,0,0.4,0,0,0,0,"Increased anger and contempt due to frustration, eliminating other emotions."
MSP-PODCAST_3236_0202.wav,0.7,0,0,0.3,0,0,0,0,"Significantly increased concern, reducing contempt slightly."
MSP-PODCAST_3236_0213.wav,0.7,0,0,0.3,0,0,0,0,"Increased concern due to repetition, reducing contempt."
MSP-PODCAST_3236_0378.wav,0.1,0.5,0.1,0.1,0,0.1,0,0.1,Disappointment often evokes sadness more than anger or happiness.
MSP-PODCAST_3236_0380.wav,0.7,0,0.1,0.1,0.1,0,0,0,"Annoyance is closely related to anger, with minimal fear and contempt."
MSP-PODCAST_3236_0421.wav,0.1,0.1,0,0.1,0.3,0.3,0.1,0,Concern often involves fear and a higher degree of neutrality.
MSP-PODCAST_3236_0458.wav,0.1,0.6,0,0,0,0.3,0,0,"Increased sadness due to disappointment, with a significant neutral stance."
MSP-PODCAST_3236_0530.wav,0.1,0.4,0,0.1,0.1,0.3,0,0,"Concern implies a mix of sadness and fear, with neutrality due to uncertainty."
MSP-PODCAST_3236_0532.wav,0,0,0,0,0,0.25,0.25,0.5,Curiosity is more aligned with happiness and surprise than other emotions.
MSP-PODCAST_3236_0597.wav,0,0,0,0,0,0,0,1,Amusement is purely a form of happiness.
MSP-PODCAST_3236_0765.wav,0.8,0,0,0,0.2,0,0,0,"Annoyance is primarily anger, with a slight possibility of fear."
MSP-PODCAST_3236_0829.wav,0,0.8,0,0,0,0.2,0,0,"Disappointment is predominantly sadness, with some neutrality."
MSP-PODCAST_3236_0844_0003.wav,0.7,0,0,0.2,0,0.1,0,0,"Annoyance is mainly anger, with a touch of contempt."
MSP-PODCAST_3236_0847_0001.wav,0.8,0,0,0.1,0,0.1,0,0,"Frustration is a strong form of anger, with minimal neutrality."
MSP-PODCAST_3236_0860.wav,0,0,0,0.1,0,0.1,0,0.8,"Gratitude is overwhelmingly happy, with slight neutrality and contempt."
MSP-PODCAST_3236_0884.wav,0.5,0,0,0.5,0,0,0,0,Concern and annoyance suggest a mix of anger and contempt.
MSP-PODCAST_3236_0898.wav,0,0,0,0,0,0.1,0,0.9,"Pride is almost entirely happiness, with a bit of neutrality."
MSP-PODCAST_3236_0927.wav,0.2,0,0,0,0,0.6,0,0.2,A mix of concern and annoyance leans towards neutrality and some anger.
MSP-PODCAST_3236_0943.wav,0.8,0,0,0,0,0.2,0,0,Frustration is predominantly anger with a slight neutral stance.
MSP-PODCAST_3236_0977.wav,0.6,0,0,0.4,0,0,0,0,Confusion here is interpreted as a mix of anger and contempt.
MSP-PODCAST_3236_0980.wav,0.6,0,0.2,0.2,0,0,0,0,Annoyance with disgust suggests a higher level of anger.
MSP-PODCAST_3236_1219.wav,0,0.5,0,0,0,0.4,0,0.1,"Disappointment leads to sadness and neutrality, with a slight chance of happiness."
MSP-PODCAST_3236_1530.wav,0,0,0,0,0,0,0,1,Gratitude is purely a form of happiness.
MSP-PODCAST_3236_1548.wav,0.1,0.4,0,0.1,0.1,0.3,0,0,"Concern involves a mix of sadness, fear, and neutrality."
MSP-PODCAST_3236_1551.wav,0.2,0,0,0,0,0.6,0.2,0,A combination of frustration and annoyance leans towards neutrality and surprise.
MSP-PODCAST_3237_0015.wav,0,0,0,0.1,0,0.5,0,0.4,"Curiosity is more about happiness and neutrality, with slight contempt."
MSP-PODCAST_3237_0459.wav,0,0,0,0,0,0,0.2,0.8,"Amusement is primarily happiness, with a bit of surprise."
MSP-PODCAST_3237_0753.wav,0.6,0,0.4,0,0,0,0,0,Disappointment with disgust suggests higher anger and disgust.
MSP-PODCAST_3238_0036.wav,0,0.4,0,0,0,0.6,0,0,Concern leads to a mix of sadness and a significant degree of neutrality.
MSP-PODCAST_3238_0197.wav,0,0.4,0.2,0.2,0,0.2,0,0,Disappointment with disgust and contempt suggests sadness and neutrality.
MSP-PODCAST_3239_0070.wav,0.8,0,0,0.1,0,0.1,0,0,"Frustration is a strong form of anger, with minimal neutrality."
MSP-PODCAST_3239_0140.wav,0.5,0.2,0,0,0,0.3,0,0,"Confusion can lead to anger and sadness, with a degree of neutrality."
MSP-PODCAST_3240_0061.wav,0.6,0,0,0.1,0,0.3,0,0,Confusion here is interpreted as a mix of anger and neutrality.
MSP-PODCAST_3240_0072.wav,0.1,0.6,0,0,0,0.3,0,0,Increased 'sad' due to the strong association of disappointment with sadness.
MSP-PODCAST_3241_0221.wav,0,0,0,0,0,0.1,0,0.9,Increased 'happy' as amusement is closely related to happiness.
MSP-PODCAST_3241_0247.wav,0.5,0,0,0,0,0.5,0,0,Increased 'angry' due to annoyance typically involving anger.
MSP-PODCAST_3243_0077.wav,0.4,0.1,0,0.1,0,0,0,0.4,Increased 'angry' and decreased 'happy' due to frustration's link to anger.
MSP-PODCAST_3243_0083.wav,0.5,0,0,0.25,0,0.25,0,0,Increased 'angry' and 'contempt' due to annoyance's negative connotations.
MSP-PODCAST_3243_0102.wav,0.2,0,0,0.3,0,0,0,0.5,Increased 'contempt' and 'happy' due to concern potentially having positive outcomes.
MSP-PODCAST_3243_0139.wav,0.2,0,0,0.3,0,0,0.5,0,Increased 'surprise' due to the unexpected nature of concern.
MSP-PODCAST_3243_0150.wav,0,0.4,0,0,0,0.4,0.2,0,Increased 'sad' and 'neutral' due to frustration's emotional impact.
MSP-PODCAST_3243_0153_0001.wav,0,0.4,0,0,0,0.1,0,0.5,Increased 'sad' and 'happy' to reflect the mixed emotions in concern.
MSP-PODCAST_3243_0167_0000.wav,0,0,0,0.4,0,0.35,0,0.25,Increased 'contempt' due to the potential for concern to involve disapproval.
MSP-PODCAST_3243_0167_0002.wav,0,0,0,0,0,0.5,0,0.5,Balanced 'neutral' and 'happy' to reflect calm and positive aspects of concern.
MSP-PODCAST_3243_0179.wav,0.1,0.1,0.1,0,0.1,0.4,0,0.1,Increased 'neutral' due to curiosity's open-ended nature.
MSP-PODCAST_3243_0197.wav,0.6,0.2,0,0,0,0.2,0,0,Increased 'angry' due to frustration's strong link to anger.
MSP-PODCAST_3243_0323.wav,0,0.4,0,0.2,0,0.2,0.2,0,Increased 'sad' and 'contempt' to reflect concern's emotional depth.
MSP-PODCAST_3243_0360.wav,0,0.4,0,0.2,0,0.4,0,0,Increased 'sad' due to concern often being related to worry.
MSP-PODCAST_3243_0368.wav,0,0,0,0.2,0,0.1,0,0.7,Increased 'happy' to reflect positive outcomes of concern.
MSP-PODCAST_3243_0375.wav,0.2,0.4,0,0,0,0.4,0,0,Increased 'sad' due to disappointment's strong link to sadness.
MSP-PODCAST_3243_0381.wav,0,0.4,0,0,0,0.4,0,0.2,Increased 'sad' to reflect the emotional weight of concern.
MSP-PODCAST_3243_0399.wav,0,0.6,0,0.2,0,0,0,0.2,Increased 'sad' due to concern's association with worry and empathy.
MSP-PODCAST_3243_0401.wav,0,0,0,0.1,0,0.1,0,0.8,Increased 'happy' due to pride's positive emotional impact.
MSP-PODCAST_3243_0407.wav,0,0.8,0,0,0,0.2,0,0,Increased 'sad' to reflect the emotional depth of concern.
MSP-PODCAST_3243_0467.wav,0,0.2,0,0,0,0.3,0,0.5,Increased 'happy' to reflect potential positive outcomes of concern.
MSP-PODCAST_3243_0473.wav,0.4,0.2,0,0.2,0,0.2,0,0,Increased 'angry' due to annoyance's strong link to anger.
MSP-PODCAST_3243_0474.wav,0,0,0,0,0,0.3,0,0.7,Increased 'happy' to reflect positive aspects of concern.
MSP-PODCAST_3243_0478.wav,0,0.3,0,0.2,0,0.5,0,0,Increased 'neutral' due to the mix of determination and concern.
MSP-PODCAST_3243_0550.wav,0,0,0,0,0,1,0,0,Kept 'neutral' high due to the lack of specific emotional content.
MSP-PODCAST_3243_0595_0000.wav,0,0,0,0.4,0,0.6,0,0,Increased 'contempt' due to the potential negative judgment in concern.
MSP-PODCAST_3243_0603_0000.wav,0,0,0,0,0,0.6,0,0.4,Increased 'neutral' and 'happy' to reflect curiosity's positive exploration.
MSP-PODCAST_3243_0625.wav,0,0.8,0,0,0,0.2,0,0,Increased 'sad' due to the strong emotional weight of concern.
MSP-PODCAST_3243_0630.wav,0.2,0,0.2,0.3,0,0.3,0,0,Increased 'disgust' and 'contempt' due to disappointment potentially involving these emotions.
MSP-PODCAST_3243_0679.wav,0.5,0.25,0,0,0,0,0.25,0,"Disappointment often elicits sadness and a sense of loss, reducing contempt and neutral feelings."
MSP-PODCAST_3243_0790.wav,0,0,0,0.25,0,0.5,0,0.25,"Concern may involve some contempt due to dissatisfaction, but it's primarily a neutral state with potential for positive resolution."
MSP-PODCAST_3243_0800.wav,0,0,0,0.1,0.3,0.1,0,0.5,"Nervousness is more closely related to fear and less to happiness, adjusting for a more accurate emotional representation."
MSP-PODCAST_3243_0870.wav,0.1,0,0,0,0,0.2,0.3,0.4,"The combination of concern, passion, and curiosity suggests a mix of neutral, surprise, and happiness, with less emphasis on concern."
MSP-PODCAST_3243_0974.wav,0,0.25,0,0,0,0.25,0,0.5,"Concern suggests a mix of sadness and neutrality, with potential for positive outcomes, hence the increase in happiness."
MSP-PODCAST_3243_0975.wav,0.2,0,0,0.3,0,0.3,0,0.2,"Repeated concern implies a stronger emotional response, increasing anger and contempt while maintaining neutrality."
MSP-PODCAST_3243_0976.wav,1,0,0,0,0,0,0,0,"Frustration is predominantly an angry emotion, justifying the original distribution without changes."
MSP-PODCAST_3243_0980.wav,0,0,0,0,0,0.75,0,0.25,"Concern is primarily a neutral state, potentially leading to positive outcomes, hence reducing surprise."
MSP-PODCAST_3243_1093.wav,0.5,0,0,0.25,0,0.25,0,0,"Increased concern suggests heightened alertness and potential dissatisfaction, justifying a rise in anger and contempt."
MSP-PODCAST_3243_1138.wav,0,0.666666667,0,0.333333333,0,0,0,0,"High sadness in repeated concern suggests a deep emotional impact, maintaining the original distribution."
MSP-PODCAST_3243_1146.wav,0,0.25,0,0,0,0.5,0,0.25,Concern with a mix of sadness and neutrality suggests a balanced emotional state with a slight lean towards positive resolution.
MSP-PODCAST_3243_1292.wav,0,0,0,0,0,0,0,1,"Gratefulness is purely a positive emotion, accurately reflected in the original distribution."
MSP-PODCAST_3243_1295.wav,0,0.75,0,0,0,0,0,0.25,"Annoyance primarily causes sadness or irritation rather than happiness, adjusting for a more accurate emotional representation."
MSP-PODCAST_3243_1388.wav,0,0,0,0,0,0.2,0,0.8,"Gratefulness is a strong positive emotion, with a slight adjustment for neutrality reflecting contemplation."
MSP-PODCAST_3243_1446.wav,0,0,0,0.2,0,0,0,0.8,"Gratefulness is predominantly happy, with a slight increase in contempt to reflect potential for mixed feelings."
MSP-PODCAST_3243_1708.wav,0,0,0,0,0,0.2,0,0.8,"Thankfulness is a positive emotion, with a slight adjustment for neutrality reflecting contemplation or calmness."
MSP-PODCAST_3244_0075.wav,0.25,0,0,0,0,0.25,0,0.5,"Concern with a potential for positive outcomes increases happiness, while maintaining a balance with neutrality."
MSP-PODCAST_3244_0112.wav,0,0.25,0,0,0,0.5,0,0.25,"Concern suggests a mix of sadness and neutrality, with potential for positive outcomes, hence the increase in happiness."
MSP-PODCAST_3244_0130.wav,0,0,0,0.5,0,0,0,0.5,"A mix of concern and fervency suggests strong feelings, balancing between negative (contempt) and positive (happiness) emotions."
MSP-PODCAST_3244_0143.wav,0.5,0,0,0.25,0.25,0,0,0,"Concern with an element of fear suggests a heightened emotional state, justifying an increase in fear."
MSP-PODCAST_3245_0025.wav,0.75,0,0,0.25,0,0,0,0,"Annoyance is closely related to anger, maintaining high anger and slight contempt to reflect disdain."
MSP-PODCAST_3245_0059.wav,0.5,0,0,0.25,0,0.25,0,0,"Annoyance involves anger and a disdainful attitude, with a slight adjustment for neutrality reflecting calm moments."
MSP-PODCAST_3245_0102.wav,0.75,0,0,0.25,0,0,0,0,"Frustration is a strong form of anger, justifying a high anger level with a touch of contempt for the situation."
MSP-PODCAST_3245_0131.wav,0.75,0,0,0.25,0,0,0,0,"High concern often translates to significant worry or stress, justifying an increase in anger and contempt."
MSP-PODCAST_3245_0140.wav,0.5,0,0,0.5,0,0,0,0,"Disappointment strongly correlates with feelings of contempt and anger, reflecting dissatisfaction and disapproval."
MSP-PODCAST_3245_0223.wav,0.75,0,0,0,0,0.25,0,0,"Annoyance is primarily an angry emotion, with a slight adjustment for neutrality reflecting moments of calm."
MSP-PODCAST_3245_0238.wav,0.5,0,0,0,0,0.5,0,0,"Repeated annoyance suggests a persistent state of anger, with an increase in neutrality reflecting endurance."
MSP-PODCAST_3245_0538.wav,0,0,0.25,0.25,0,0,0,0.5,"Frustration involves disgust and contempt towards the situation, with an unexpected increase in happiness for balance."
MSP-PODCAST_3245_0591.wav,0.25,0,0.25,0,0,0,0.25,0.25,"Frustration involves anger and disgust, with an adjustment for surprise and happiness reflecting varied responses."
MSP-PODCAST_3245_0718.wav,0,0,0,0.2,0,0.6,0,0.2,"The input 'pr' is ambiguous, suggesting a neutral stance with slight contempt and happiness for potential positive or negative outcomes."
MSP-PODCAST_3246_0099.wav,0.2,0.3,0,0,0,0.5,0,0,Increased 'sad' due to the strong association of disappointment with sadness.
MSP-PODCAST_3246_0670.wav,0.6,0,0.1,0.2,0,0.1,0,0,Increased 'angry' and 'disgust' because annoyance often carries these emotions.
MSP-PODCAST_3246_0886.wav,0.2,0.2,0,0,0,0.6,0,0,Balanced 'angry' and 'sad' due to the combination of concern and annoyance.
MSP-PODCAST_3247_0054.wav,0.55,0.15,0.05,0.15,0,0.1,0,0,Increased 'angry' and decreased 'sad' to reflect annoyance's nature.
MSP-PODCAST_3247_0101.wav,0,0.3,0,0,0,0.7,0,0,Increased 'sad' slightly due to the emotional weight of concern.
MSP-PODCAST_3247_0152.wav,0.4,0,0,0.2,0,0.2,0,0.2,Increased 'angry' due to the potential frustration in concern.
MSP-PODCAST_3247_0155.wav,0.3,0,0,0.2,0,0.5,0,0,Increased 'angry' to better reflect frustration's emotional profile.
MSP-PODCAST_3247_0188.wav,0.2,0,0,0,0,0.6,0.2,0,Increased 'surprise' due to the potential unexpected nature of concern.
MSP-PODCAST_3247_0240.wav,0.4,0.3,0,0,0,0.3,0,0,Increased 'angry' and 'sad' to better reflect the emotional state of disappointment.
MSP-PODCAST_3247_0354.wav,0.6,0.3,0,0,0,0.1,0,0,Increased 'angry' due to the intensity of concern in this context.
MSP-PODCAST_3247_0380.wav,0.2,0.3,0,0.2,0,0.3,0,0,Balanced 'sad' and 'contempt' to reflect a mix of concern and mild disapproval.
MSP-PODCAST_3247_0437.wav,0.3,0,0,0.3,0,0.4,0,0,Increased 'contempt' to reflect mocking's disdainful nature alongside annoyance.
MSP-PODCAST_3247_0455.wav,0.6,0,0,0.3,0,0.1,0,0,Increased 'angry' due to the strong presence of annoyance.
MSP-PODCAST_3247_0502.wav,0.4,0,0,0.2,0,0.4,0,0,Increased 'angry' to reflect the potential for frustration in concern.
MSP-PODCAST_3248_0105.wav,0.4,0.1,0,0.2,0.2,0.1,0,0,Increased 'fear' due to the potential anxiety behind disappointment.
MSP-PODCAST_3250_0098.wav,0,0,0,0,0.4,0.6,0,0,Increased 'fear' to reflect the anxiety that can accompany repeated concern.
MSP-PODCAST_3255_0032.wav,0,0.2,0,0.2,0,0.1,0,0.5,Increased 'happy' to reflect the positive emotions of gratitude and hope.
MSP-PODCAST_3255_0080.wav,0,0,0,0,0,0.6,0.2,0.2,"Increased 'neutral' due to the emotional detachment, with some openness to surprise and happiness."
MSP-PODCAST_3261_0061.wav,0,0.3,0,0,0,0.7,0,0,Increased 'sad' slightly due to the emotional weight of concern.
MSP-PODCAST_3265_0013.wav,0,0.3,0,0.2,0,0.5,0,0,Balanced 'sad' and 'contempt' to reflect a mix of concern and mild disapproval.
MSP-PODCAST_3268_0090.wav,0,0.8,0,0,0,0.2,0,0,Increased 'sad' significantly due to the strong emotional weight of concern.
MSP-PODCAST_3268_0107.wav,0.1,0.4,0,0.2,0,0.2,0,0.1,Increased 'sad' due to the potential frustration and disappointment in annoyance.
MSP-PODCAST_3268_0347.wav,0,0.3,0,0,0,0.5,0.2,0,Increased 'surprise' due to the potential unexpected nature of concern.
MSP-PODCAST_3268_0385.wav,0,0,0,0,0,0.3,0.1,0.6,Increased 'happy' to reflect the positive outlook despite worry.
MSP-PODCAST_3268_0481.wav,0,0.3,0,0,0,0.7,0,0,Increased 'sad' slightly due to the emotional weight of confusion and concern.
MSP-PODCAST_3268_0641.wav,0.3,0.2,0,0.2,0,0.1,0.2,0,Increased 'surprise' to reflect the unexpected challenges causing frustration.
MSP-PODCAST_3268_0660.wav,0,0,0,0,0,0.5,0,0.5,Balanced 'neutral' and 'happy' to reflect contentment's calm and positive nature.
MSP-PODCAST_3268_0699.wav,0,0.2,0,0,0,0.3,0,0.5,Increased 'happy' to reflect the positive resolution of concern.
MSP-PODCAST_3268_0768.wav,0,0,0,0,0,0.6,0,0.4,Increased 'happy' to reflect pride's positive and fulfilling emotion.
MSP-PODCAST_3269_0006.wav,0,0,0,0,0,1,0,0,"Maintained 'neutral' as the input seems to be missing, ensuring a balanced distribution."
MSP-PODCAST_3269_0050.wav,0,0.1,0,0,0,0.7,0,0.2,"Interest suggests a positive engagement, increasing happiness slightly."
MSP-PODCAST_3269_0250.wav,0,0.1,0,0,0.1,0.3,0,0.5,"Worry increases sadness and fear, but gratitude significantly boosts happiness."
MSP-PODCAST_3269_0429.wav,0,0,0,0.1,0,0.7,0,0.2,Hopefulness is positive but with a slight increase in contempt for balance.
MSP-PODCAST_3269_0435.wav,0,0.4,0,0,0.2,0.2,0,0.2,"Concern and nervousness increase sadness and fear, reducing neutrality."
MSP-PODCAST_3269_0518.wav,0,0,0,0,0,0.2,0,0.8,"Pride and optimism significantly boost happiness, reducing neutrality."
MSP-PODCAST_3269_0547.wav,0,0,0,0.1,0,0.5,0,0.4,"Hopefulness is positive, slightly increasing happiness and reducing neutrality."
MSP-PODCAST_3269_0554.wav,0,0,0,0,0,0.5,0,0.5,"Gratitude increases happiness, balancing it with a neutral state."
MSP-PODCAST_3269_0571.wav,0,0,0,0,0,0.5,0,0.5,"Hopefulness is positive, increasing happiness and reducing neutrality for balance."
MSP-PODCAST_3269_0664.wav,0,0.4,0,0,0.1,0.5,0,0,"Concern increases sadness and a slight fear, with a significant neutral presence."
MSP-PODCAST_3270_0202.wav,0,0,0,0,0,0,0,1,"Amusement is a strong positive emotion, justifying full happiness."
MSP-PODCAST_3270_0279.wav,0,0.1,0,0,0,0.4,0,0.5,"Hopefulness is positive, slightly increasing happiness and reducing neutrality."
