,angry,frustrated,disappointed,sad,fear,neutral,surprise,excited,happy,relax,joy,EmoAct,EmoVal,SpkrID,Gender,Split_Set
neutral_21_B_001.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,42,Female,Development
sad_17_A_054.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,3.666666667,2.333333333,33,Male,Development
sad_07_A_033.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.6,1.2,13,Female,Train
surprise_10_A_003.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,19,Male,Train
angry_20_A_032.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.8,1.8,39,Male,Development
neutral_20_A_011.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,39,Male,Development
neutral_20_B_033.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.2,40,Male,Development
happy_06_A_067.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,5.0,4.8,11,Female,Train
happy_10_A_058.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,2.0,3.5,19,Male,Train
sad_21_B_034.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.0,42,Female,Development
sad_12_B_032.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,24,Female,Train
happy_06_A_008.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.0,2.75,11,Female,Train
neutral_18_A_062.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.0,1.8,35,Female,Development
angry_20_B_033.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.4,1.6,40,Male,Development
neutral_20_B_061.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.8,3.0,40,Male,Development
sad_13_A_019.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,2.6,3.4,25,Female,Train
surprise_06_A_044.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.0,11,Female,Train
happy_12_A_044.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.0,4.2,23,Female,Train
surprise_10_B_060.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,4.4,1.6,20,Female,Train
happy_01_B_007.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,3.0,2,Male,Test
surprise_08_A_041.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,15,Female,Train
frustration_13_B_058.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,3.0,26,Female,Train
neutral_17_B_037.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,34,Male,Development
happy_17_A_030.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.8,3.2,33,Male,Development
angry_05_A_026.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.8,1.0,9,Female,Train
frustration_13_A_072.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,25,Female,Train
angry_03_A_025.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.833333333,1.333333333,5,Male,Test
happy_06_A_065.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,4.0,3.0,11,Female,Train
neutral_17_B_024.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,1.6,4.0,34,Male,Development
surprise_12_A_132.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,23,Female,Train
surprise_12_B_037.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.0,3.6,24,Female,Train
frustration_05_A_012.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,2.4,9,Female,Train
surprise_05_B_014.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.2,10,Male,Train
neutral_06_A_061.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.2,3.0,11,Female,Train
happy_06_B_004.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,12,Male,Train
angry_02_A_023.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.5,3,Female,Test
happy_01_B_006.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,3.0,2,Male,Test
neutral_06_B_049.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,12,Male,Train
sad_18_B_051.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.8,1.4,36,Female,Development
surprise_07_A_002.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.0,2.4,13,Female,Train
sad_18_B_029.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.8,2.2,36,Female,Development
angry_05_B_045.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.6,1.4,10,Male,Train
angry_19_A_002.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.8,1.4,37,Male,Development
neutral_21_A_027.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,41,Female,Development
frustration_13_B_074.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,3.0,26,Female,Train
sad_17_B_012.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.8,2.4,34,Male,Development
frustration_16_A_014.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.2,2.6,31,Male,Train
surprise_07_A_014.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.2,2.6,13,Female,Train
angry_03_A_057.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.333333333,1.666666667,5,Male,Test
frustration_18_A_001.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,1.166666667,2.833333333,35,Female,Development
sad_20_A_013.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.4,2.0,39,Male,Development
sad_13_B_025.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,2.4,4.0,26,Female,Train
sad_12_B_040.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,24,Female,Train
surprise_22_A_005.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.2,3.8,8,Male,Test
neutral_11_B_020.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,22,Female,Train
angry_10_A_027.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,2.0,1.8,19,Male,Train
angry_17_A_018.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.4,2.4,33,Male,Development
surprise_13_A_048.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.6,2.8,25,Female,Train
neutral_18_B_059.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.6,4.0,36,Female,Development
neutral_13_A_010.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,25,Female,Train
angry_16_B_009.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.6,2.2,32,Female,Train
angry_10_A_041.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.6,1.6,19,Male,Train
neutral_05_B_003.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.0,10,Male,Train
frustration_12_B_021.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.333333333,1.666666667,24,Female,Train
neutral_10_B_037.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,20,Female,Train
happy_10_A_048.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.6,4.2,19,Male,Train
surprise_14_A_027.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.8,3.8,27,Female,Train
sad_09_B_035.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.8,1.0,18,Female,Train
happy_12_B_001.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,24,Female,Train
sad_13_B_022.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.2,4.0,26,Female,Train
neutral_16_A_005.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,2.6,31,Male,Train
neutral_20_A_076.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.6,39,Male,Development
frustration_07_A_028.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.666666667,13,Female,Train
neutral_10_A_020.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.2,3.0,19,Male,Train
sad_20_A_008.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.8,2.0,39,Male,Development
happy_17_B_028.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.6,3.8,34,Male,Development
angry_17_A_015.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.2,2.0,33,Male,Development
surprise_07_B_007.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,14,Male,Train
surprise_05_B_032.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.2,10,Male,Train
surprise_05_A_036.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,9,Female,Train
neutral_02_A_040.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.166666667,2.833333333,3,Female,Test
angry_03_B_002.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,2.5,6,Male,Test
surprise_21_B_031.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,2.4,3.8,42,Female,Development
neutral_08_B_063.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.2,2.8,16,Male,Train
angry_03_B_016.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.2,1.8,6,Male,Test
surprise_04_A_044.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.2,1.2,7,Male,Test
frustration_20_A_006.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.5,1.666666667,39,Male,Development
surprise_05_B_059.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,4.2,1.8,10,Male,Train
neutral_09_B_009.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.2,3.0,18,Female,Train
surprise_02_A_020.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.833333333,3,Female,Test
neutral_07_B_057.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,14,Male,Train
neutral_06_A_063.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,11,Female,Train
angry_08_B_031.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.8,16,Male,Train
sad_20_B_044.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,40,Male,Development
happy_02_A_057.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,4.166666667,4.5,3,Female,Test
surprise_22_A_041.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.6,3.2,8,Male,Test
sad_18_B_010.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.4,36,Female,Development
angry_03_B_033.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.333333333,1.333333333,6,Male,Test
happy_02_A_044.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.0,3.0,3,Female,Test
angry_20_B_044.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.6,1.4,40,Male,Development
neutral_11_B_044.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,22,Female,Train
neutral_18_B_003.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,36,Female,Development
neutral_14_A_076.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,2.4,27,Female,Train
frustration_15_A_007.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.166666667,2.666666667,29,Male,Train
neutral_10_A_018.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.2,3.0,19,Male,Train
neutral_10_A_034.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,19,Male,Train
surprise_10_A_055.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.2,2.6,19,Male,Train
frustration_03_A_025.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,4.0,2.333333333,5,Male,Test
frustration_17_A_022.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,2.4,33,Male,Development
angry_01_B_019.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.333333333,1.833333333,2,Male,Test
angry_16_A_022.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.8,1.2,31,Male,Train
surprise_16_A_042.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,4.0,3.0,31,Male,Train
neutral_15_A_014.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.0,3.2,29,Male,Train
angry_14_B_032.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.6,1.0,28,Female,Train
angry_05_B_040.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.8,1.4,10,Male,Train
neutral_11_B_040.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,22,Female,Train
happy_15_B_007.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.6,1.8,30,Female,Train
frustration_12_B_002.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.166666667,2.5,24,Female,Train
angry_04_A_011.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.0,1.2,7,Male,Test
sad_04_A_003.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.6,2.0,7,Male,Test
neutral_14_B_078.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.2,2.2,28,Female,Train
neutral_20_A_034.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,39,Male,Development
surprise_09_A_029.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.75,1.0,17,Female,Train
frustration_05_B_052.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,2.2,10,Male,Train
neutral_02_A_011.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.666666667,3,Female,Test
surprise_22_A_053.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,8,Male,Test
frustration_11_B_027.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.166666667,2.5,22,Female,Train
surprise_12_A_003.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.4,3.8,23,Female,Train
angry_03_A_029.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.166666667,1.833333333,5,Male,Test
frustration_13_B_006.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.833333333,2.333333333,26,Female,Train
surprise_12_B_115.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.2,24,Female,Train
neutral_17_B_012.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,1.8,4.0,34,Male,Development
surprise_05_B_016.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,10,Male,Train
surprise_04_B_004.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,8,Male,Test
angry_02_A_067.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.166666667,2.0,3,Female,Test
sad_01_A_033.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.5,1.5,1,Female,Test
frustration_17_B_039.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.0,2.333333333,34,Male,Development
sad_14_B_013.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.6,1.4,28,Female,Train
angry_02_B_042.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.333333333,2.666666667,4,Male,Test
surprise_09_B_021.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.2,2.4,18,Female,Train
neutral_09_B_052.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.4,18,Female,Train
frustration_15_A_049.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.0,2.2,29,Male,Train
neutral_13_B_074.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,26,Female,Train
frustration_14_B_014.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.666666667,2.333333333,28,Female,Train
angry_02_A_100.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.333333333,1.166666667,3,Female,Test
happy_12_A_034.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.4,4.4,23,Female,Train
surprise_21_B_011.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.6,3.6,42,Female,Development
surprise_06_A_004.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,11,Female,Train
sad_15_B_038.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.2,1.2,30,Female,Train
happy_01_A_023.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,2.5,1,Female,Test
neutral_14_A_011.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.6,27,Female,Train
surprise_12_B_064.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.2,24,Female,Train
angry_02_A_093.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.833333333,1.166666667,3,Female,Test
neutral_08_A_061.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.6,3.0,15,Female,Train
happy_05_A_025.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,4.6,4.6,9,Female,Train
angry_02_B_022.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.833333333,2.166666667,4,Male,Test
sad_21_A_036.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.0,2.2,41,Female,Development
angry_03_A_001.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.5,1.75,5,Male,Test
surprise_08_A_032.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,15,Female,Train
surprise_01_B_026.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.0,3.666666667,2,Male,Test
sad_20_A_016.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.0,1.8,39,Male,Development
frustration_19_A_033.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.666666667,2.0,37,Male,Development
sad_17_A_066.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.6,1.2,33,Male,Development
surprise_16_B_015.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,32,Female,Train
surprise_17_B_008.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.4,2.4,34,Male,Development
neutral_20_A_046.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.0,2.8,39,Male,Development
surprise_12_A_038.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.2,3.6,23,Female,Train
surprise_04_A_055.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.6,1.2,7,Male,Test
neutral_01_B_043.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.666666667,2,Male,Test
surprise_12_A_061.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.2,23,Female,Train
frustration_20_A_036.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.333333333,1.5,39,Male,Development
surprise_22_A_037.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,8,Male,Test
happy_10_A_010.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,3.666666667,4.0,19,Male,Train
frustration_15_A_011.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.666666667,2.666666667,29,Male,Train
surprise_12_B_081.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,24,Female,Train
neutral_16_B_032.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,32,Female,Train
angry_13_A_051.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.8,1.4,25,Female,Train
angry_20_B_007.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,40,Male,Development
happy_18_B_033.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.2,36,Female,Development
angry_10_A_005.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.8,19,Male,Train
neutral_08_B_051.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,16,Male,Train
sad_20_A_011.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.4,1.8,39,Male,Development
frustration_20_B_009.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,1.833333333,2.0,40,Male,Development
frustration_13_B_109.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.2,26,Female,Train
frustration_12_A_003.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.833333333,2.833333333,23,Female,Train
neutral_17_A_039.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.8,33,Male,Development
sad_15_A_020.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.8,1.4,29,Male,Train
neutral_05_A_040.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.4,9,Female,Train
frustration_16_A_005.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,2.666666667,31,Male,Train
neutral_06_A_059.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.0,11,Female,Train
