,angry,sad,disgust,fear,neutral,happy,SpkrID,Gender,Split_Set
1080_IWL_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1080,Male,Train
1086_ITH_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1086,Male,Train
1038_IEO_ANG_LO.wav,0.95,0.01,0.01,0.01,0.01,0.01,1038,Male,Train
1053_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1053,Female,Train
1062_IWW_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1062,Male,Train
1083_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1047_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1047,Female,Train
1077_IWL_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1074_MTI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1074,Female,Train
1089_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1089,Female,Train
1068_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1068,Male,Train
1054_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1054,Female,Train
1081_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1081,Male,Train
1048_IEO_HAP_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1038_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1038,Male,Train
1063_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1063,Female,Train
1060_IEO_DIS_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1060,Female,Train
1069_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1069,Male,Train
1078_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1078,Female,Train
1072_IOM_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1072,Female,Train
1066_TIE_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1066,Male,Train
1057_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1057,Male,Train
1041_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1041,Male,Train
1087_MTI_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1045_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1084_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1075_IWW_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1075,Female,Train
1042_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1042,Male,Train
1063_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1063,Female,Train
1060_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1060,Female,Train
1051_ITS_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1051,Male,Train
1076_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1076,Female,Train
1045_DFA_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1039_ITH_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1039,Male,Train
1088_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1048_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1070_IEO_HAP_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1070,Male,Train
1082_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1054_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1054,Female,Train
1085_TIE_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1085,Male,Train
1073_WSI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1040_IWL_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1040,Male,Train
1037_MTI_FEA_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1037,Female,Train
1077_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1064_TSI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1064,Male,Train
1046_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1067_TSI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1061_ITS_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1055_DFA_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1055,Female,Train
1049_ITH_FEA_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1049,Female,Train
1052_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1080_IEO_SAD_MD.wav,0.01,0.95,0.01,0.01,0.01,0.01,1080,Male,Train
1043_IWL_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1043,Female,Train
1058_ITS_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1058,Female,Train
1062_WSI_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1062,Male,Train
1044_DFA_DIS_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1044,Male,Train
1066_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1066,Male,Train
1038_ITH_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1038,Male,Train
1075_IEO_FEA_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1075,Female,Train
1072_IEO_ANG_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1072,Female,Train
1084_TIE_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1041_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1069_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1069,Male,Train
1066_ITH_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1066,Male,Train
1090_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1090,Male,Train
1087_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1045_IWW_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1057_MTI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1057,Male,Train
1072_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1072,Female,Train
1078_ITS_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1078,Female,Train
1048_TAI_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1048,Male,Train
1054_MTI_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1054,Female,Train
1060_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1060,Female,Train
1039_IOM_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1039,Male,Train
1081_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1081,Male,Train
1041_MTI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1041,Male,Train
1084_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1038_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1038,Male,Train
1056_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1068_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1068,Male,Train
1050_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1050,Male,Train
1053_ITH_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1053,Female,Train
1081_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1081,Male,Train
1059_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1059,Male,Train
1090_IEO_FEA_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1090,Male,Train
1044_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1044,Male,Train
1062_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1052_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1058_IEO_ANG_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1058,Female,Train
1061_IEO_FEA_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1085_TAI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1085,Male,Train
1039_TSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1039,Male,Train
1079_IWW_SAD_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1079,Female,Train
1073_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1055_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1055,Female,Train
1045_WSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1064_IEO_DIS_MD.wav,0.01,0.01,0.95,0.01,0.01,0.01,1064,Male,Train
1067_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1088_TAI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1042_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1042,Male,Train
1085_IWW_ANG_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1085,Male,Train
1082_IWW_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1058_IEO_HAP_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1058,Female,Train
1061_IEO_SAD_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1048_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1055_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1055,Female,Train
1073_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1045_TSI_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1064_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1064,Male,Train
1088_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1079_IOM_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1079,Female,Train
1055_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1055,Female,Train
1089_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1089,Female,Train
1046_ITH_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1086_IEO_DIS_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1086,Male,Train
1040_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1040,Male,Train
1067_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1052_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1052,Female,Train
1064_TSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1064,Male,Train
1061_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1070_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1070,Male,Train
1077_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1058_ITS_ANG_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1058,Female,Train
1043_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1043,Female,Train
1074_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1074,Female,Train
1087_IWL_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1072_IWW_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1072,Female,Train
1057_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1057,Male,Train
1051_IEO_FEA_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1051,Male,Train
1069_IWW_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1069,Male,Train
1054_IEO_DIS_LO.wav,0.01,0.95,0.01,0.01,0.01,0.01,1054,Female,Train
1090_IWL_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1090,Male,Train
1066_IOM_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1066,Male,Train
1063_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1063,Female,Train
1042_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.01,0.95,1042,Male,Train
1075_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1075,Female,Train
1045_IEO_SAD_LO.wav,0.01,0.95,0.01,0.01,0.01,0.01,1045,Male,Train
1038_WSI_FEA_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1038,Male,Train
1079_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1079,Female,Train
1040_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1040,Male,Train
1046_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1076_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1076,Female,Train
1088_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1088,Male,Train
1064_TAI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1064,Male,Train
1037_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1037,Female,Train
1049_TIE_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1049,Female,Train
1082_ITH_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1073_MTI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1052_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1085_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1085,Male,Train
1086_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1086,Male,Train
1038_TIE_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1038,Male,Train
1080_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1080,Male,Train
1044_IOM_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1044,Male,Train
1073_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1067_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1049_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1049,Female,Train
1043_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1043,Female,Train
1088_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1079_ITH_ANG_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1079,Female,Train
1070_MTI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1070,Male,Train
1037_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1037,Female,Train
1052_IOM_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1082_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1085_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1085,Male,Train
1076_IWL_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1076,Female,Train
1054_DFA_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1054,Female,Train
1072_WSI_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1072,Female,Train
1082_IEO_ANG_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1091_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1091,Female,Train
1057_ITS_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1057,Male,Train
1045_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1076_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1076,Female,Train
1060_ITS_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1060,Female,Train
1088_IEO_DIS_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1048_ITH_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1048,Male,Train
1051_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1051,Male,Train
1073_TAI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1052_IEO_DIS_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1085_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1085,Male,Train
1067_IWW_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1076_TAI_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1076,Female,Train
1070_IWW_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1070,Male,Train
1061_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1043_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1043,Female,Train
1082_MTI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1058_TIE_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1058,Female,Train
1064_IOM_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1064,Male,Train
1066_IEO_ANG_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1066,Male,Train
1044_ITS_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1044,Male,Train
1038_DFA_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1038,Male,Train
1075_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1075,Female,Train
1041_ITS_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1087_IWW_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1072_IEO_DIS_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1072,Female,Train
1060_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1060,Female,Train
1078_TIE_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1078,Female,Train
1090_IWW_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1090,Male,Train
1084_IOM_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1050_TSI_FEA_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1050,Male,Train
1069_IEO_FEA_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1069,Male,Train
1053_WSI_HAP_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1053,Female,Train
1081_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1081,Male,Train
1065_IOM_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1062_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1074_TAI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1074,Female,Train
1044_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1044,Male,Train
1050_IEO_FEA_MD.wav,0.01,0.01,0.01,0.95,0.01,0.01,1050,Male,Train
1089_IWL_DIS_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1089,Female,Train
1041_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1053_IEO_DIS_MD.wav,0.01,0.01,0.95,0.01,0.01,0.01,1053,Female,Train
1080_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1080,Male,Train
1074_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1074,Female,Train
1086_ITH_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1086,Male,Train
1080_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1080,Male,Train
1083_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1089_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1089,Female,Train
1056_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1053_TIE_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1053,Female,Train
1044_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1044,Male,Train
1071_TAI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1050_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1050,Male,Train
1041_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1041,Male,Train
1077_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1082_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1082,Female,Train
1037_IWW_DIS_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1037,Female,Train
1064_DFA_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1064,Male,Train
1089_IEO_HAP_HI.wav,0.01,0.01,0.01,0.01,0.01,0.95,1089,Female,Train
1070_ITS_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1070,Male,Train
1073_ITS_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1046_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1040_TAI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1040,Male,Train
1079_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1079,Female,Train
1086_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1086,Male,Train
1052_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1067_DFA_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1079_TAI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1079,Female,Train
1088_MTI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1064_TIE_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1064,Male,Train
1085_MTI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1085,Male,Train
1046_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1073_IWW_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1061_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1076_IWW_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1076,Female,Train
1070_IOM_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1070,Male,Train
1067_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1066_WSI_DIS_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1066,Male,Train
1039_ITH_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1039,Male,Train
1079_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1079,Female,Train
1051_ITS_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1051,Male,Train
1060_TSI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1060,Female,Train
1045_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1070_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.01,0.95,1070,Male,Train
1082_IEO_DIS_HI.wav,0.01,0.01,0.95,0.01,0.01,0.01,1082,Female,Train
1073_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1091_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1091,Female,Train
1076_IEO_ANG_MD.wav,0.01,0.01,0.95,0.01,0.01,0.01,1076,Female,Train
1085_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1085,Male,Train
1042_ITH_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1042,Male,Train
1057_TSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1057,Male,Train
1084_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1081_IEO_DIS_MD.wav,0.01,0.01,0.95,0.01,0.01,0.01,1081,Male,Train
1069_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1069,Male,Train
1059_TSI_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1059,Male,Train
1038_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1038,Male,Train
1075_IEO_ANG_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1075,Female,Train
1044_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1044,Male,Train
1090_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1090,Male,Train
1047_DFA_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1047,Female,Train
1053_ITS_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1053,Female,Train
1065_WSI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1066_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1066,Male,Train
1060_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1060,Female,Train
1057_IEO_DIS_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1057,Male,Train
1048_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1063_TIE_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1063,Female,Train
1069_IOM_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1069,Male,Train
1084_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1081_IOM_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1081,Male,Train
